alo_label, env_input, actions, alo_predicted, reward_actions, steps_search
----------------------train at epoch 1-----------------------------
6, 2, [2], [6], [33.09331], 1
10, 12, [12], [10], [33.076492], 1
0, 3, [3 8], [6 0], [-10.111523  33.10182 ], 2
0, 16, [16  7], [3 0], [-9.977413 33.0814  ], 2
4, 5, [ 5 15 10 16], [8 4 4 4], [-15.513935  24.09019   25.012291  33.178154], 4
6, 8, [8], [6], [33.118168], 1
9, 14, [14  1 13], [ 9 11  9], [22.599808 15.897975 33.096313], 3
1, 7, [7], [1], [33.078766], 1
1, 6, [6], [1], [33.09197], 1
6, 3, [ 3 14], [3 6], [-10.129244  33.074142], 2
3, 9, [ 9 16], [3 3], [32.95574  33.179302], 2
11, 11, [11], [11], [33.06526], 1
0, 9, [ 9 13], [6 0], [-10.092613  33.098618], 2
6, 13, [13], [6], [33.170532], 1
0, 6, [6], [0], [33.129578], 1
1, 13, [13], [1], [33.111862], 1
12, 6, [6], [12], [33.12047], 1
5, 12, [12], [5], [33.04604], 1
2, 6, [6], [2], [33.131958], 1
7, 16, [16  4 10  6 14], [7 7 0 0 7], [17.434013   7.17855   -3.1374373  7.964553  33.05807  ], 5
11, 11, [11], [11], [33.065254], 1
9, 12, [12], [9], [33.057922], 1
11, 9, [9], [11], [33.05742], 1
12, 1, [1], [12], [33.03992], 1

4, 9, [ 9 13], [8 4], [-10.087971  33.105232], 2
0, 3, [ 3 13], [6 0], [-10.114838  33.097927], 2
8, 7, [7 6], [8 8], [32.96132  33.134186], 2
7, 8, [ 8  3  5  9 10 15  5], [7 0 0 7 5 5 0], [  2.640832 -17.420238 -22.417042 -24.086258 -41.892365 -43.299892
 -38.965286], 7
5, 7, [ 7 16], [7 5], [-10.032625  33.1427  ], 2
8, 10, [10 16  1  7 10  3  1], [8 8 4 8 8 8 4], [ 13.217228     0.19336414 -14.914529   -11.584968   -21.109627
 -30.351393   -38.963547  ], 7
6, 6, [ 6 11], [6 6], [32.974846 33.07801 ], 2
7, 10, [10  3  8  6  2 16 14], [6 0 7 0 7 0 0], [-36.76966  -11.424648 -12.419182 -29.18748  -28.8635   -43.217697
 -38.937027], 7
6, 16, [16], [6], [33.13748], 1
12, 9, [9], [12], [33.052204], 1
12, 3, [3], [12], [33.033623], 1
1, 13, [13], [1], [33.111874], 1
7, 6, [ 6 15  6  5  8], [7 5 7 7 7], [17.137075   6.6750355 17.66602   20.889942  33.09285  ], 5
2, 15, [15 16], [2 2], [32.9574 33.1452], 2
6, 8, [8], [6], [33.117844], 1
6, 5, [ 5  8 13], [7 6 6], [-12.554825  29.021034  33.17123 ], 3
9, 16, [16], [9], [33.123894], 1
9, 4, [4], [9], [33.07355], 1
3, 12, [12  2], [0 3], [-10.116163  33.058323], 2
2, 8, [8], [2], [33.118057], 1
2, 4, [4 6], [6 2], [-10.0634575  33.132175 ], 2
1, 13, [13], [1], [33.111874], 1
3, 1, [1], [3], [33.03475], 1
11, 11, [11], [11], [33.065258], 1
1, 10, [10], [1], [33.11123], 1
1, 9, [9], [1], [33.046104], 1
6, 10, [10  8], [6 6], [32.9568   33.118176], 2
5, 15, [15  4 13], [5 6 5], [22.6257   15.924282 33.111927], 3
7, 7, [ 7  8  2 12  1 15  7], [5 0 7 0 7 7 7], [-32.381485    -4.1135945   -0.35233784  -9.066553     4.8070965
  12.950474    33.071342  ], 7
0, 16, [16 11], [0 0], [33.011543 33.092957], 2
5, 9, [9 8], [5 5], [32.913467 33.10964 ], 2
6, 9, [ 9  8 14], [6 6 6], [30.42607  28.963434 33.075268], 3

9, 10, [10], [9], [33.09016], 1
8, 9, [9 6], [8 8], [32.931107 33.134155], 2
4, 10, [10  1  4 13], [4 8 8 4], [15.0211525  3.1920197 11.924065  33.10485  ], 4
3, 3, [3 2], [3 3], [32.862312 33.058353], 2
9, 16, [16], [9], [33.12386], 1
12, 4, [4], [12], [33.059338], 1
12, 13, [13], [12], [33.095947], 1
3, 8, [8], [3], [33.13905], 1
7, 12, [12 16], [6 7], [-10.073156  33.130436], 2
3, 1, [ 1 11], [2 3], [-10.118582  33.079144], 2
3, 3, [3 6], [6 3], [-10.102947  33.118355], 2
10, 13, [13], [10], [33.09743], 1
3, 5, [5 7], [0 3], [-10.109625  33.096516], 2
5, 8, [8], [5], [33.11177], 1
6, 16, [16], [6], [33.139214], 1
5, 16, [16 15 13], [5 5 5], [30.505745 28.942684 33.115887], 3
11, 16, [16], [11], [33.12256], 1
4, 8, [8], [4], [33.108147], 1
7, 6, [ 6 11  9 12], [0 5 7 7], [-23.270311  10.998671  24.882935  33.054794], 4
2, 15, [15  7], [5 2], [-10.078827  33.07751 ], 2
6, 12, [12 11], [7 6], [-10.103865  33.07793 ], 2
12, 1, [1], [12], [33.03991], 1
1, 14, [14], [1], [33.076813], 1
8, 4, [ 4  6 10  8], [8 4 4 8], [15.051741   3.3191063 11.957441  33.091064 ], 4
6, 5, [5 8], [6 6], [32.90365 33.1185 ], 2
12, 2, [2], [12], [33.060753], 1
10, 8, [8], [10], [33.086], 1
8, 9, [ 9 16], [8 8], [32.93     33.135227], 2
8, 15, [15 14], [8 8], [32.928074 33.065334], 2
11, 8, [8], [11], [33.08631], 1
12, 4, [4], [12], [33.059338], 1
7, 12, [12  8], [7 7], [32.905346 33.093277], 2

2, 3, [3 8], [6 2], [-10.1028    33.118103], 2
2, 7, [7], [2], [33.0775], 1
0, 1, [ 1 10 15  2], [2 7 5 0], [-28.014496   3.252     11.940307  33.110947], 4
12, 8, [8], [12], [33.093872], 1
9, 5, [5 2], [11  9], [-10.131079  33.06083 ], 2
10, 7, [7], [10], [33.073845], 1
2, 11, [11], [2], [33.057198], 1
12, 13, [13], [12], [33.09595], 1
6, 16, [16], [6], [33.13742], 1
8, 8, [8], [8], [33.090782], 1
5, 6, [ 6  9 10], [7 5 5], [-12.529041  28.900978  33.085976], 3
9, 7, [ 7  6 16], [11 12  9], [-20.332644  15.991789  33.12362 ], 3
4, 3, [ 3  4 11], [8 8 4], [-20.42633    15.9117155  33.08594  ], 3
0, 10, [10  8], [6 0], [-10.051786  33.102047], 2
8, 7, [ 7  3 12 15 13], [8 8 8 8 8], [24.84172  19.601345 17.623623 20.953976 33.108505], 5
5, 15, [15  9 14], [5 5 5], [30.401901 28.885239 33.06317 ], 3
0, 10, [10  6], [7 0], [-10.034353  33.129715], 2
12, 9, [9], [12], [33.0522], 1
3, 4, [4 7], [6 3], [-10.084747  33.096558], 2
11, 8, [8], [11], [33.08631], 1
10, 7, [7], [10], [33.07384], 1
4, 3, [3 1 8], [8 4 4], [-12.634462  28.898285  33.104427], 3
5, 6, [ 6 16], [5 5], [33.012993 33.141808], 2
0, 13, [13], [0], [33.097702], 1
8, 1, [ 1  3 11 16 13], [4 8 8 4 8], [-20.987936  14.961462   9.890487   8.034159  33.108505], 5
12, 8, [8], [12], [33.093872], 1
10, 6, [6], [10], [33.123077], 1
11, 2, [2], [11], [33.06183], 1
8, 16, [16], [8], [33.13515], 1
8, 11, [11], [8], [33.06343], 1
1, 15, [15], [1], [33.063217], 1
5, 11, [11  9], [5 5], [32.897976 33.047363], 2

1, 16, [16  7], [4 1], [-9.985712 33.07876 ], 2
6, 7, [ 7 16], [5 6], [-10.030176  33.13935 ], 2
7, 10, [10  6  2 13  6  4 16], [6 0 5 0 0 7 7], [-38.71657  -14.669889 -18.000944 -16.764801  -8.103878  12.941935
  33.126556], 7
5, 16, [16 14], [9 5], [-10.03372  33.06425], 2
12, 9, [9], [12], [33.0522], 1
2, 13, [13], [2], [33.11238], 1
12, 4, [4], [12], [33.05932], 1
2, 9, [9 2], [6 2], [-10.114065  33.06274 ], 2
0, 3, [ 3 10 16], [6 2 0], [-20.389565  15.973011  33.1593  ], 3
11, 3, [3], [11], [33.03121], 1
6, 10, [10  8 13], [6 2 6], [22.698503 16.020416 33.171387], 3
11, 8, [8], [11], [33.086304], 1
12, 3, [3], [12], [33.03367], 1
3, 4, [4 8], [6 3], [-10.058891  33.13877 ], 2
10, 11, [11], [10], [33.055862], 1
10, 10, [10], [10], [33.081238], 1
12, 9, [9], [12], [33.0522], 1
7, 14, [14  7 15  7 13 16  7], [0 0 5 0 0 0 0], [-43.13685  -21.99974  -30.131367 -37.017746 -41.82804  -43.20832
 -38.921394], 7
7, 9, [ 9 16], [6 7], [-10.074892  33.127907], 2
5, 13, [13], [5], [33.114956], 1
5, 3, [ 3  5  2 16], [6 0 5 5], [-23.368847  11.00808   24.959171  33.143124], 4
9, 5, [ 5 14], [9 9], [32.871933 33.066284], 2
8, 11, [11  8], [8 8], [32.924408 33.091064], 2
0, 11, [11], [0], [33.092068], 1
6, 2, [2], [6], [33.09348], 1
9, 13, [13], [9], [33.096344], 1
4, 5, [ 5 11], [8 4], [-10.117043  33.08596 ], 2
7, 13, [13 14 15 13  8], [0 0 7 0 7], [-28.708958    1.9901519   9.878628    7.951705   33.091255 ], 5
11, 9, [9], [11], [33.056965], 1
4, 1, [ 1 10  8], [8 4 4], [-12.5798855  28.97089    33.108246 ], 3
12, 16, [16], [12], [33.126564], 1
6, 15, [15  2], [5 6], [-10.069933  33.094776], 2

11, 10, [10], [11], [33.089752], 1
12, 14, [14], [12], [33.05322], 1
9, 13, [13], [9], [33.096344], 1
7, 13, [13 16], [0 7], [-10.026228  33.126842], 2
3, 9, [ 9 10], [6 3], [-10.104437  33.07894 ], 2
10, 5, [5], [10], [33.03166], 1
7, 9, [ 9 11], [6 7], [-10.114153  33.06284 ], 2
11, 1, [1], [11], [33.039757], 1
3, 2, [2], [3], [33.058365], 1
8, 2, [2], [8], [33.05923], 1
8, 3, [ 3 16], [8 8], [32.907772 33.135227], 2
6, 2, [2], [6], [33.093357], 1
9, 11, [11], [9], [33.05543], 1
12, 10, [10], [12], [33.08586], 1
3, 10, [10], [3], [33.079094], 1
3, 16, [16], [3], [33.178288], 1
9, 10, [10 14  7], [9 9 9], [30.432928 28.90472  33.072826], 3
9, 2, [2], [9], [33.060814], 1
10, 3, [3], [10], [33.028934], 1
10, 16, [16], [10], [33.12268], 1
9, 2, [2], [9], [33.060818], 1
5, 15, [15], [5], [33.066025], 1
7, 11, [11  9 16], [0 7 7], [-12.554163  28.926952  33.126682], 3
2, 6, [6], [2], [33.13214], 1
7, 10, [10 13  8], [6 0 7], [-20.34096   15.952826  33.092896], 3
1, 2, [2], [1], [33.06109], 1
11, 1, [1], [11], [33.039772], 1
9, 3, [3], [9], [33.032227], 1
5, 16, [16 10], [9 5], [-10.0168705  33.087902 ], 2
10, 3, [3], [10], [33.028934], 1
9, 10, [10  2], [9 9], [32.9266  33.06081], 2
2, 15, [15 16], [2 2], [32.955482 33.14501 ], 2

12, 14, [14], [12], [33.053207], 1
10, 5, [5], [10], [33.031746], 1
9, 1, [1], [9], [33.04625], 1
11, 2, [2], [11], [33.061825], 1
10, 15, [15], [10], [33.083645], 1
4, 5, [5 8], [8 4], [-10.103378  33.108246], 2
9, 10, [10], [9], [33.09018], 1
12, 6, [6], [12], [33.12047], 1
8, 3, [ 3 16  8], [8 4 8], [22.641285 16.023523 33.090782], 3
7, 1, [ 1 12  5  9  8 16], [2 0 0 5 0 7], [-37.271812  -12.175985  -13.70835    -9.56761     3.9747677  33.126842 ], 6
7, 5, [ 5 14 10  8 11], [0 5 5 7 7], [-30.658234   -1.1507969   4.646864   20.9308     33.062973 ], 5
6, 3, [ 3  4 16], [12  6  6], [-12.606428  28.942327  33.139755], 3
12, 14, [14], [12], [33.05322], 1
2, 8, [8], [2], [33.117947], 1
11, 8, [8], [11], [33.08629], 1
7, 3, [ 3 13  4], [0 0 7], [-20.410141  15.938327  33.06896 ], 3
1, 12, [12], [1], [33.043137], 1
3, 5, [5 8], [3 3], [32.910538 33.139458], 2
12, 16, [16], [12], [33.126545], 1
3, 1, [1], [3], [33.03484], 1
4, 9, [9 7], [8 4], [-10.101751  33.082623], 2
0, 5, [ 5 14], [0 0], [32.872837 33.067215], 2
12, 3, [3], [12], [33.033672], 1
9, 8, [8], [9], [33.086716], 1
10, 4, [4], [10], [33.07], 1
2, 14, [14], [2], [33.066673], 1
3, 9, [ 9 11], [5 3], [-10.098486  33.079132], 2
0, 1, [ 1 16 13], [6 0 0], [-12.549261  29.027126  33.097523], 3
10, 13, [13], [10], [33.097427], 1
8, 6, [ 6 10  7], [4 4 8], [-20.284698  15.951099  33.080494], 3
12, 6, [6], [12], [33.12047], 1
5, 16, [16 12], [9 5], [-10.045946  33.047165], 2

6, 6, [6], [6], [33.12806], 1
12, 3, [3], [12], [33.033703], 1
12, 4, [4], [12], [33.059322], 1
7, 4, [4 6], [6 7], [-10.063675  33.132084], 2
12, 3, [3], [12], [33.033737], 1
12, 6, [6], [12], [33.120464], 1
7, 6, [ 6 10  7  4  9 11], [0 7 0 5 5 7], [-29.339697    0.8815088 -13.686182   -9.607727    3.886612   33.06275  ], 6
6, 8, [ 8 14], [2 6], [-10.037357  33.075096], 2
3, 2, [2], [3], [33.058514], 1
12, 10, [10], [12], [33.08586], 1
9, 16, [16], [9], [33.12396], 1
3, 16, [16], [3], [33.178722], 1
11, 2, [2], [11], [33.06183], 1
6, 6, [6], [6], [33.1279], 1
1, 11, [11], [1], [33.10102], 1
8, 8, [8], [8], [33.091934], 1
4, 12, [12], [4], [33.04462], 1
10, 1, [1], [10], [33.03937], 1
4, 16, [16], [4], [33.17665], 1
1, 14, [14], [1], [33.076805], 1
7, 1, [ 1  7 16  9 13 14 16], [6 0 0 7 0 0 0], [-40.34346  -17.296211 -22.292152 -24.061115 -41.85324  -43.250317
 -38.855484], 7
0, 14, [14], [0], [33.06624], 1
9, 12, [12], [9], [33.057693], 1
2, 8, [8], [2], [33.11798], 1
5, 5, [ 5 15  9 14], [5 5 6 5], [22.753237 16.204449 11.885906 33.062973], 4
12, 13, [13], [12], [33.095955], 1
2, 3, [ 3 16], [2 2], [32.912914 33.145226], 2
12, 9, [9], [12], [33.0522], 1
9, 6, [ 6 14], [2 9], [-10.03256   33.066593], 2
7, 10, [10  6 16], [5 0 7], [-20.309439  16.00796   33.13016 ], 3
1, 4, [4], [1], [33.055046], 1
10, 14, [14], [10], [33.065292], 1

9, 13, [13], [9], [33.09638], 1
11, 16, [16], [11], [33.12268], 1
4, 5, [5 2], [8 4], [-10.132307  33.060467], 2
4, 8, [8], [4], [33.104424], 1
9, 2, [2], [9], [33.06083], 1
5, 10, [10  8  7], [9 5 5], [-12.532356  28.966595  33.100185], 3
6, 16, [16], [6], [33.13727], 1
9, 15, [15 12], [11  9], [-10.075071  33.05738 ], 2
8, 11, [11  8], [8 8], [32.92446  33.090782], 2
2, 2, [2], [2], [33.062786], 1
6, 9, [9 6], [5 6], [-10.075489  33.12808 ], 2
4, 12, [12 15  8], [4 4 4], [30.417845 28.944637 33.10788 ], 3
12, 12, [12], [12], [33.06155], 1
9, 14, [14], [9], [33.066162], 1
4, 15, [15  6], [8 4], [-10.017876  33.148582], 2
2, 9, [ 9 13], [6 2], [-10.084465  33.1124  ], 2
6, 7, [7], [6], [33.07365], 1
1, 12, [12], [1], [33.043133], 1
5, 1, [ 1 14], [7 5], [-10.127712  33.062973], 2
10, 6, [6], [10], [33.121834], 1
2, 13, [13], [2], [33.11237], 1
4, 2, [2], [4], [33.06048], 1
7, 12, [12 14  1 10 16  8], [0 0 7 5 0 7], [-32.555305    -4.340408    -0.67234087  -9.512865     3.9992704
  33.091255  ], 6
11, 13, [13], [11], [33.09636], 1
1, 2, [2], [1], [33.06109], 1
10, 8, [ 8 12], [10 10], [32.934624 33.077187], 2
12, 15, [15], [12], [33.090508], 1
12, 10, [10], [12], [33.085857], 1
0, 9, [ 9  1 16 12  6], [6 2 3 7 0], [-33.436203   -5.807529   -3.0697207   7.926919   33.129723 ], 5
6, 11, [11], [6], [33.07811], 1
4, 4, [4 7], [8 4], [-10.089272  33.082623], 2
7, 7, [ 7  6 14 11 14  8  4], [0 0 7 0 7 0 7], [-36.132187 -10.351622 -10.802471 -26.44088  -24.217571 -35.465416
 -25.935333], 7

11, 16, [16], [11], [33.12255], 1
9, 13, [13], [9], [33.096375], 1
11, 8, [8], [11], [33.086315], 1
4, 9, [ 9 14], [8 4], [-10.113081  33.06244 ], 2
5, 8, [ 8 10], [5 5], [32.95334 33.08513], 2
4, 15, [15  8], [4 4], [32.95109  33.104427], 2
2, 5, [5 8], [7 2], [-10.096621  33.118027], 2
10, 4, [4], [10], [33.069828], 1
9, 15, [15], [9], [33.07656], 1
11, 16, [16], [11], [33.12248], 1
4, 12, [12 11], [4 4], [32.901966 33.08564 ], 2
2, 15, [15 11], [2 2], [32.90298 33.05712], 2
8, 4, [ 4 13], [4 8], [-10.075691  33.10835 ], 2
1, 4, [4], [1], [33.05508], 1
8, 2, [2], [8], [33.05926], 1
4, 13, [13], [4], [33.104866], 1
7, 12, [12  9  3 13  8], [5 6 6 0 7], [-33.476894   -5.8729577  -3.2018356   7.9528255  33.092896 ], 5
0, 2, [2], [0], [33.11054], 1
11, 16, [16], [11], [33.12298], 1
6, 15, [15  8], [5 6], [-10.0534935  33.1185   ], 2
3, 10, [10], [3], [33.079025], 1
5, 1, [ 1 15 16], [6 5 5], [-12.588812  28.961216  33.14323 ], 3
7, 10, [10 14 16], [6 7 7], [-12.552492  28.937717  33.128044], 3
3, 6, [6], [3], [33.118217], 1
5, 10, [10 16 11  1 14], [6 5 6 6 5], [-25.580202    7.2254233  -3.1943855   7.8708563  33.063473 ], 5
5, 5, [5 8], [5 5], [32.897194 33.11332 ], 2
2, 1, [1 8], [2 2], [32.904484 33.118057], 2
10, 5, [5], [10], [33.031654], 1
4, 6, [6], [4], [33.14638], 1
12, 12, [12], [12], [33.061546], 1
9, 15, [15], [9], [33.07749], 1
9, 7, [7], [9], [33.072815], 1

9, 12, [12], [9], [33.05739], 1
3, 6, [6], [3], [33.118145], 1
0, 15, [15 16  5  8], [6 0 7 0], [-20.137325  16.305553  11.894901  33.101658], 4
9, 8, [8], [9], [33.086647], 1
11, 4, [4], [11], [33.078453], 1
9, 6, [6], [9], [33.109795], 1
10, 3, [3], [10], [33.02894], 1
0, 12, [12 16], [7 0], [-10.052685  33.163185], 2
1, 16, [16], [1], [33.17504], 1
5, 5, [ 5  6 11], [6 5 5], [-12.579813  28.97551   33.079338], 3
12, 16, [16], [12], [33.12658], 1
0, 4, [4 6], [6 0], [-10.064831  33.12978 ], 2
9, 12, [12], [9], [33.05811], 1
8, 15, [15 12], [8 8], [32.929684 33.055458], 2
0, 12, [12  7], [6 0], [-10.101131  33.082684], 2
3, 6, [ 6 16], [3 3], [33.02993  33.179443], 2
1, 7, [7], [1], [33.078854], 1
4, 14, [14], [4], [33.062332], 1
9, 1, [1], [9], [33.045914], 1
4, 15, [15  8], [4 4], [32.943184 33.108047], 2
2, 12, [12], [2], [33.054405], 1
11, 9, [9], [11], [33.056942], 1
6, 8, [8], [6], [33.11829], 1
0, 5, [ 5 16  6], [0 0 0], [30.452702 29.033573 33.12967 ], 3
3, 7, [7], [3], [33.09627], 1
4, 11, [11], [4], [33.08559], 1
4, 1, [ 1 15 13], [4 4 4], [30.406433 28.951344 33.10485 ], 3
6, 4, [ 4 10 13], [5 6 6], [-12.5498295  28.988937   33.17114  ], 3
4, 6, [6], [4], [33.146248], 1
5, 5, [ 5 16], [7 5], [-10.081551  33.14313 ], 2
2, 4, [4 8], [5 2], [-10.072508  33.118027], 2
0, 3, [3 8], [6 0], [-10.11224  33.10197], 2

11, 12, [12], [11], [33.051105], 1
8, 1, [ 1 13], [8 8], [32.9032 33.108 ], 2
1, 3, [3], [1], [33.0233], 1
1, 16, [16  9], [2 1], [-10.01367  33.04586], 2
12, 3, [3], [12], [33.033672], 1
1, 4, [4], [1], [33.05535], 1
11, 15, [15], [11], [33.09965], 1
7, 7, [ 7  8 16 15  8], [0 7 0 7 7], [-22.76504   11.926467   4.721932  20.962357  33.091255], 5
12, 12, [12], [12], [33.061554], 1
12, 9, [9], [12], [33.052307], 1
9, 1, [1], [9], [33.04568], 1
12, 13, [13], [12], [33.095955], 1
1, 13, [13], [1], [33.11187], 1
12, 15, [15], [12], [33.090477], 1
10, 1, [1], [10], [33.039234], 1
11, 14, [14], [11], [33.053513], 1
7, 16, [16  2 16], [7 7 7], [30.49248  28.940105 33.130463], 3
6, 4, [ 4 13], [6 6], [32.960888 33.172005], 2
8, 11, [11  5 11  7 15  6], [8 8 8 4 8 8], [19.938425  11.447694   4.0273633 -1.7374096 16.967945  33.131496 ], 6
8, 14, [14  6], [8 8], [32.9442  33.13365], 2
11, 6, [6], [11], [33.116623], 1
11, 10, [10], [11], [33.089867], 1
6, 15, [15 16], [5 6], [-10.05122  33.13933], 2
5, 6, [6], [5], [33.12629], 1
12, 16, [16], [12], [33.12657], 1
10, 9, [9], [10], [33.055576], 1
0, 13, [13], [0], [33.101517], 1
3, 12, [12  6], [2 3], [-10.077116  33.118286], 2
1, 5, [5], [1], [33.025524], 1
11, 7, [7], [11], [33.07267], 1
6, 3, [3 6], [6 6], [32.90279  33.128082], 2
12, 10, [10], [12], [33.085857], 1

5, 8, [ 8  6 14], [5 9 5], [22.675426 15.948748 33.06343 ], 3
2, 4, [ 4 14], [6 2], [-10.1025715  33.066677 ], 2
4, 3, [ 3  4 10 16], [8 8 4 4], [-23.332323  11.068527  25.012291  33.178154], 4
6, 10, [10 15  3 15 16], [6 6 6 6 6], [24.870958 19.640339 17.604734 20.965181 33.139755], 5
12, 16, [16], [12], [33.126564], 1
7, 2, [ 2 14  6 16], [7 7 0 7], [22.839548 16.264374 12.006608 33.128162], 4
12, 9, [9], [12], [33.0522], 1
1, 10, [10], [1], [33.11126], 1
3, 11, [11], [3], [33.07902], 1
11, 13, [13], [11], [33.09633], 1
6, 12, [12 11], [5 6], [-10.104231  33.077824], 2
10, 8, [8 6], [10 10], [32.96003  33.123043], 2
12, 1, [1], [12], [33.039917], 1
5, 9, [ 9 16  8], [9 9 5], [-20.341255  15.995263  33.116165], 3
0, 8, [8], [0], [33.101738], 1
7, 12, [12  6  8  2  3 13  8], [0 0 0 7 0 0 0], [-40.316143 -17.273815 -22.339209 -24.061695 -41.91548  -43.243576
 -38.90219 ], 7
8, 1, [ 1  6 11 14 13], [4 4 8 8 8], [-25.931213   6.720992  17.62725   20.92913   33.10822 ], 5
7, 7, [ 7 12 13 16  1 16 15], [0 5 0 0 5 0 5], [-43.130436 -22.014816 -30.099356 -36.994072 -41.895798 -43.216434
 -38.933067], 7
6, 14, [14 12 13], [6 6 6], [30.441242 28.952065 33.173443], 3
11, 10, [10], [11], [33.089878], 1
3, 1, [1], [3], [33.034855], 1
12, 16, [16], [12], [33.12658], 1
0, 8, [8], [0], [33.101562], 1
4, 16, [16], [4], [33.17166], 1
6, 12, [12  6], [0 6], [-10.074265  33.12804 ], 2
12, 15, [15], [12], [33.090508], 1
3, 15, [15], [3], [33.064003], 1
6, 1, [ 1  9 13], [2 6 6], [-12.600138  28.94408   33.16012 ], 3
4, 11, [11], [4], [33.089005], 1
10, 2, [2], [10], [33.06091], 1
1, 5, [5], [1], [33.02552], 1
6, 13, [13], [6], [33.171757], 1

6, 3, [3 6 8], [6 6 6], [30.425426 28.99837  33.11815 ], 3
8, 1, [ 1  6 13  6 13 14], [8 4 8 4 8 8], [12.1955805 -1.404846   4.0920863 -1.6922693 16.94638   33.064884 ], 6
5, 11, [11 13], [7 5], [-10.069658  33.111454], 2
2, 14, [14], [2], [33.06668], 1
12, 11, [11], [12], [33.0617], 1
8, 8, [ 8  7 16 15 16  6], [8 4 4 8 4 8], [ 8.677069  -7.3624315 -5.740424   3.5089197  4.033122  33.131496 ], 6
1, 7, [7], [1], [33.078766], 1
8, 12, [12 16  1 10  6], [4 4 8 8 8], [-25.911037   6.729787  17.625938  20.981363  33.131496], 5
8, 10, [10  6], [4 8], [-10.01119   33.131287], 2
2, 12, [12  9  3  7], [0 5 0 2], [-28.048023    3.1717975  11.873678   33.077538 ], 4
10, 10, [10], [10], [33.081226], 1
10, 9, [9], [10], [33.05547], 1
11, 4, [4], [11], [33.077637], 1
8, 2, [ 2 16], [8 8], [32.940586 33.135227], 2
9, 8, [8], [9], [33.08673], 1
1, 15, [15], [1], [33.06324], 1
5, 13, [13 15 13  2 11  6  4], [0 5 0 5 7 7 5], [-31.88807   -3.311761 -20.647541 -21.244213 -37.196648 -35.432804
 -25.939468], 7
8, 3, [ 3  9 10], [8 8 8], [30.370346 28.906498 33.096043], 3
4, 2, [2], [4], [33.060482], 1
3, 10, [10], [3], [33.079178], 1
4, 1, [ 1 10 11], [4 4 4], [30.411476 28.958694 33.08882 ], 3
12, 9, [9], [12], [33.0522], 1
12, 14, [14], [12], [33.053223], 1
9, 4, [4], [9], [33.073227], 1
5, 6, [6 8], [5 5], [32.996365 33.115852], 2
12, 8, [8], [12], [33.093872], 1
3, 7, [7], [3], [33.096107], 1
11, 5, [5], [11], [33.03248], 1
2, 7, [7], [2], [33.077515], 1
10, 7, [7], [10], [33.07384], 1
4, 2, [2], [4], [33.060486], 1
0, 10, [10 16], [2 0], [-10.026989  33.1593  ], 2

5, 14, [14], [5], [33.06285], 1
5, 10, [10  8  7  2], [5 5 7 5], [22.838089  16.257086  11.9247055 33.071583 ], 4
9, 10, [10], [9], [33.090183], 1
7, 2, [ 2  4  2 10  6  5  8], [7 2 7 5 0 0 7], [  5.1320047 -13.225065  -15.464796  -34.219734  -37.17496   -35.5093
 -25.906693 ], 7
1, 16, [16  6], [4 1], [-9.984684 33.091846], 2
7, 14, [14  8  6], [7 0 7], [22.648212 15.978872 33.133682], 3
5, 3, [3 2 8], [2 5 5], [-12.619522  28.924305  33.11006 ], 3
12, 6, [6], [12], [33.12047], 1
8, 3, [3 2], [8 8], [32.862267 33.059216], 2
11, 6, [6], [11], [33.116634], 1
4, 11, [11], [4], [33.088608], 1
9, 3, [3], [9], [33.032394], 1
5, 14, [14], [5], [33.063545], 1
6, 5, [5 8], [0 6], [-10.096376  33.118412], 2
11, 15, [15 14], [ 9 11], [-10.084427  33.05346 ], 2
5, 2, [ 2  7 15 10], [5 5 5 5], [27.48392  24.043388 24.924635 33.078335], 4
4, 13, [13], [4], [33.10486], 1
5, 8, [8], [5], [33.113857], 1
10, 3, [3], [10], [33.028946], 1
8, 10, [10 13], [8 8], [32.96707 33.10768], 2
0, 16, [16 10 13], [0 7 0], [22.722002 15.947997 33.098896], 3
4, 2, [2], [4], [33.060493], 1
2, 2, [2], [2], [33.06273], 1
2, 16, [16], [2], [33.14417], 1
5, 12, [12 14], [9 5], [-10.110477  33.063557], 2
5, 11, [11 10], [7 5], [-10.08622   33.085125], 2
5, 10, [10  8], [2 5], [-10.053892  33.11029 ], 2
6, 1, [ 1 16], [6 6], [32.9184   33.140053], 2
10, 16, [16  1], [ 7 10], [-10.048386  33.03917 ], 2
2, 2, [2], [2], [33.06292], 1
9, 2, [2], [9], [33.060833], 1
6, 4, [ 4 15  8], [6 5 6], [22.624954  15.9465065 33.1185   ], 3

7, 7, [7 2 8], [7 7 7], [30.430672 28.917538 33.09285 ], 3
1, 3, [3], [1], [33.0233], 1
12, 15, [15], [12], [33.090485], 1
2, 12, [12 16], [6 2], [-10.063503  33.14511 ], 2
12, 16, [16  2], [ 9 12], [-10.040693  33.060284], 2
5, 6, [6 3], [9 5], [-10.075596  33.022858], 2
7, 16, [16  8], [0 7], [-9.997887 33.093212], 2
2, 13, [13], [2], [33.112362], 1
3, 15, [15], [3], [33.06341], 1
12, 1, [1], [12], [33.03991], 1
3, 8, [8], [3], [33.13996], 1
9, 9, [9], [9], [33.06343], 1
12, 10, [10], [12], [33.08586], 1
1, 1, [1], [1], [33.033005], 1
4, 14, [14], [4], [33.06232], 1
