alo_label, env_input, actions, alo_predicted, reward_actions, steps_search
----------------------train at epoch 1-----------------------------
7, 7, [7 2 1 8], [5 7 2 7], [-20.199532   16.191505   11.8906145  33.09337  ], 4
12, 12, [12], [12], [33.061638], 1
5, 12, [12  6], [3 5], [-10.078238  33.125008], 2
12, 9, [9], [12], [33.05356], 1
1, 12, [12], [1], [33.043186], 1
8, 16, [16], [8], [33.139507], 1
11, 1, [1], [11], [33.039196], 1
6, 6, [6], [6], [33.12803], 1
1, 15, [15], [1], [33.06384], 1
11, 9, [9], [11], [33.056892], 1
6, 14, [14], [6], [33.07469], 1
6, 2, [2], [6], [33.0848], 1
6, 7, [7], [6], [33.072617], 1
10, 8, [8], [10], [33.085464], 1
8, 6, [6], [8], [33.12907], 1
1, 5, [5], [1], [33.025566], 1
11, 6, [6], [11], [33.1167], 1
6, 3, [3 8], [3 6], [-10.10511  33.11865], 2
7, 9, [ 9  4 14  3 16], [6 6 5 2 7], [-33.470547   -5.863259   -3.1976519   7.900051   33.124626 ], 5
5, 2, [ 2 10], [5 5], [32.905167 33.08198 ], 2
1, 9, [9], [1], [33.04597], 1
4, 16, [16], [4], [33.177605], 1
4, 15, [15  1  6], [1 8 4], [-20.362656  15.92668   33.14909 ], 3
10, 2, [2], [10], [33.06088], 1
9, 10, [10], [9], [33.089905], 1
4, 1, [ 1 13], [8 4], [-10.099554  33.104713], 2
10, 11, [11], [10], [33.05612], 1
2, 10, [10 13], [7 2], [-10.043425  33.112473], 2
5, 8, [8], [5], [33.115784], 1
0, 9, [ 9 16], [6 0], [-10.058302  33.156975], 2

5, 13, [13], [5], [33.11491], 1
0, 7, [7], [0], [33.08017], 1
8, 9, [9], [8], [33.05089], 1
7, 12, [12 15 13], [2 5 7], [-20.394749  15.92648   33.096764], 3
1, 10, [10], [1], [33.111206], 1
8, 1, [ 1 15], [8 8], [32.896915 33.099236], 2
4, 3, [ 3 11], [4 4], [32.880386 33.090168], 2
7, 13, [13 15 14], [7 2 7], [22.643295 15.908147 33.05958 ], 3
1, 6, [6], [1], [33.091778], 1
2, 11, [11], [2], [33.05725], 1
3, 4, [4 3 5 8], [2 3 3 3], [-15.560832  23.972187  24.913818  33.14042 ], 4
2, 14, [14], [2], [33.066708], 1
3, 4, [4 7], [2 3], [-10.087288  33.096565], 2
2, 16, [16], [2], [33.14512], 1
5, 6, [6], [5], [33.125168], 1
7, 11, [11], [7], [33.063065], 1
10, 15, [15], [10], [33.081787], 1
10, 10, [10], [10], [33.081482], 1
9, 5, [5], [9], [33.031803], 1
10, 4, [4], [10], [33.06981], 1
8, 9, [9], [8], [33.051174], 1
10, 4, [4], [10], [33.070454], 1
4, 10, [10  2], [8 4], [-10.061552  33.060513], 2
11, 6, [6], [11], [33.116646], 1
4, 16, [16], [4], [33.178516], 1
7, 4, [ 4 16], [7 7], [32.93975  33.129585], 2
10, 12, [12], [10], [33.075047], 1
12, 8, [8], [12], [33.094017], 1
10, 15, [15], [10], [33.0871], 1
1, 8, [8], [1], [33.116463], 1
11, 2, [2], [11], [33.06177], 1
11, 7, [7], [11], [33.07268], 1

1, 8, [8], [1], [33.116463], 1
2, 4, [ 4 12 11], [2 5 2], [22.58376  15.882887 33.057087], 3
4, 6, [6], [4], [33.146767], 1
6, 8, [8], [6], [33.11841], 1
10, 12, [12], [10], [33.073074], 1
1, 5, [5], [1], [33.025566], 1
1, 6, [6], [1], [33.09178], 1
4, 8, [8], [4], [33.10432], 1
12, 11, [11], [12], [33.06169], 1
12, 12, [12], [12], [33.061638], 1
9, 1, [1], [9], [33.046146], 1
2, 5, [5 7], [3 2], [-10.125685  33.07754 ], 2
0, 10, [10 16], [2 0], [-10.020069  33.15689 ], 2
7, 14, [14], [7], [33.059742], 1
3, 8, [8], [3], [33.14029], 1
3, 6, [6], [3], [33.11836], 1
10, 6, [6], [10], [33.12344], 1
7, 11, [11 12 15 11  4  1 13], [7 0 5 7 2 2 7], [  5.9949574  -11.781804   -13.051798    -8.541142   -16.008636
  -0.10764313  33.096703  ], 7
0, 4, [ 4 11], [6 0], [-10.089964  33.09074 ], 2
5, 15, [15 16], [5 5], [32.95299  33.142723], 2
10, 11, [11], [10], [33.060265], 1
4, 6, [6], [4], [33.145096], 1
12, 7, [7], [12], [33.069874], 1
4, 5, [5 8], [8 4], [-10.103615  33.10762 ], 2
5, 5, [ 5  7 14], [5 5 5], [30.388172 28.927114 33.06328 ], 3
6, 13, [13], [6], [33.169853], 1
3, 1, [ 1 13], [3 3], [32.893597 33.098915], 2
9, 2, [2], [9], [33.06064], 1
10, 13, [13], [10], [33.097332], 1
5, 5, [ 5 13], [2 5], [-10.100418  33.11534 ], 2
9, 6, [6], [9], [33.108692], 1
8, 4, [4], [8], [33.067093], 1

2, 6, [6], [2], [33.131428], 1
3, 2, [2], [3], [33.058155], 1
0, 15, [15 13], [6 0], [-10.066864  33.098328], 2
8, 2, [2], [8], [33.059044], 1
11, 15, [15], [11], [33.104057], 1
6, 14, [14], [6], [33.07502], 1
3, 3, [3], [3], [33.02317], 1
4, 13, [13], [4], [33.105217], 1
11, 3, [3], [11], [33.03113], 1
11, 1, [1], [11], [33.0392], 1
6, 10, [10  2], [6 6], [32.93579 33.08701], 2
8, 12, [12], [8], [33.05657], 1
6, 16, [16], [6], [33.139084], 1
9, 11, [11], [9], [33.055504], 1
1, 8, [8], [1], [33.116463], 1
12, 15, [15], [12], [33.091248], 1
1, 14, [14], [1], [33.076668], 1
3, 1, [1 5], [3 3], [32.84999  33.026398], 2
10, 4, [4], [10], [33.071735], 1
8, 16, [16 11], [8 8], [32.98283  33.060608], 2
4, 15, [15 11], [8 4], [-10.0486965  33.089638 ], 2
8, 11, [11], [8], [33.061737], 1
11, 9, [9], [11], [33.057003], 1
4, 10, [10  6], [8 4], [-10.0113125  33.14688  ], 2
12, 8, [8], [12], [33.09402], 1
8, 10, [10 14], [1 8], [-10.055037  33.06577 ], 2
10, 15, [15], [10], [33.081825], 1
11, 8, [8], [11], [33.086708], 1
3, 11, [11], [3], [33.079052], 1
2, 15, [15  7], [6 2], [-10.082998  33.077587], 2
7, 14, [14 13  2  6  2  8], [7 7 5 7 5 7], [16.411003   5.5834246 -5.85682    3.4785337  3.9124966 33.094414 ], 6
8, 7, [7], [8], [33.07998], 1

5, 2, [2], [5], [33.055138], 1
3, 2, [2], [3], [33.058155], 1
10, 10, [10], [10], [33.08146], 1
6, 12, [12  6], [2 6], [-10.072964  33.128178], 2
12, 10, [10], [12], [33.08589], 1
7, 5, [ 5  6 13], [2 7 7], [-12.575609  28.987823  33.09656 ], 3
2, 3, [ 3 12  8], [2 5 2], [22.57764  15.921114 33.118267], 3
9, 4, [4], [9], [33.07103], 1
11, 8, [8], [11], [33.086266], 1
11, 14, [14], [11], [33.053688], 1
7, 11, [11], [7], [33.062164], 1
6, 3, [ 3 14], [2 6], [-10.130587  33.075054], 2
3, 3, [ 3 16], [3 3], [32.931553 33.179714], 2
0, 1, [ 1  3 10 14  3  6  1], [2 2 2 0 2 0 2], [-39.39218  -15.710808 -19.560667 -19.41077  -34.12568  -30.252123
 -38.964878], 7
7, 14, [14 10 11  5], [5 7 7 7], [-15.520997  24.02781   24.88768   33.035267], 4
7, 16, [16], [7], [33.129578], 1
3, 12, [12 15 11], [2 6 3], [-20.402863  15.912993  33.079052], 3
6, 1, [1 6], [6 6], [32.9095   33.128063], 2
7, 6, [ 6 11 13], [7 7 7], [30.48355  28.922115 33.092655], 3
6, 4, [ 4 13], [2 6], [-10.04805  33.16034], 2
5, 12, [12], [5], [33.044315], 1
8, 5, [ 5 13], [8 8], [32.896435 33.10865 ], 2
9, 3, [3], [9], [33.032288], 1
2, 16, [16], [2], [33.145164], 1
8, 4, [4], [8], [33.06766], 1
12, 7, [7], [12], [33.069874], 1
1, 14, [14], [1], [33.076797], 1
11, 15, [15], [11], [33.103584], 1
5, 1, [ 1 13], [5 5], [32.903984 33.11923 ], 2
4, 6, [6], [4], [33.14678], 1
4, 1, [1 8], [8 4], [-10.098162  33.10762 ], 2
9, 14, [14], [9], [33.066505], 1

11, 2, [2], [11], [33.06177], 1
1, 3, [3], [1], [33.02332], 1
11, 3, [3], [11], [33.031136], 1
10, 2, [2], [10], [33.060867], 1
0, 9, [ 9 16], [6 0], [-10.058157  33.157204], 2
6, 8, [8], [6], [33.118298], 1
9, 7, [7], [9], [33.073357], 1
8, 16, [16  3  6], [8 4 8], [22.684584 15.904168 33.13019 ], 3
2, 12, [12 11], [5 2], [-10.117113  33.057087], 2
6, 16, [16], [6], [33.13998], 1
10, 7, [7], [10], [33.073914], 1
8, 9, [9], [8], [33.051544], 1
8, 14, [14], [8], [33.066067], 1
12, 12, [12], [12], [33.061638], 1
9, 1, [1], [9], [33.045242], 1
0, 16, [16], [0], [33.15797], 1
10, 14, [14], [10], [33.065296], 1
11, 10, [10], [11], [33.089928], 1
5, 9, [9], [5], [33.04685], 1
9, 11, [11], [9], [33.05592], 1
8, 14, [14], [8], [33.065643], 1
0, 12, [12  6], [6 0], [-10.072334  33.12986 ], 2
7, 13, [13  2 15  8], [7 7 5 7], [22.824871 16.215431 11.928061 33.09369 ], 4
5, 14, [14], [5], [33.06322], 1
8, 3, [ 3 16 13], [8 4 8], [22.639214 16.020664 33.10865 ], 3
6, 2, [2], [6], [33.087418], 1
2, 15, [15  8], [6 2], [-10.061811  33.118294], 2
12, 14, [14], [12], [33.053078], 1
11, 13, [13], [11], [33.096348], 1
1, 2, [2], [1], [33.061073], 1
4, 10, [10 15  1  6], [8 8 4 4], [-23.270252  11.049064  24.923916  33.146893], 4
9, 12, [12], [9], [33.057796], 1

1, 15, [15], [1], [33.063843], 1
2, 14, [14], [2], [33.06672], 1
4, 7, [7], [4], [33.082623], 1
0, 9, [9 8], [6 0], [-10.0913315  33.10197  ], 2
12, 14, [14], [12], [33.053078], 1
5, 3, [ 3 10  3  1], [2 5 2 5], [-20.261106  16.19074   11.844131  33.032803], 4
1, 16, [16], [1], [33.174786], 1
9, 3, [3], [9], [33.032303], 1
4, 12, [12 13], [4 4], [32.913532 33.10482 ], 2
10, 12, [12], [10], [33.07682], 1
9, 12, [12], [9], [33.057762], 1
11, 9, [9], [11], [33.056904], 1
12, 11, [11], [12], [33.06169], 1
5, 15, [15  7], [6 5], [-10.07509   33.098377], 2
10, 6, [6], [10], [33.123333], 1
3, 1, [ 1 10], [2 3], [-10.118881  33.07841 ], 2
0, 13, [13], [0], [33.098335], 1
6, 3, [3 7], [3 6], [-10.132555  33.07261 ], 2
8, 13, [13], [8], [33.1087], 1
2, 8, [8], [2], [33.118267], 1
3, 2, [2], [3], [33.058205], 1
8, 13, [13], [8], [33.108738], 1
8, 9, [9], [8], [33.050926], 1
4, 2, [2], [4], [33.06053], 1
3, 2, [2], [3], [33.058155], 1
8, 3, [ 3 14], [4 8], [-10.1345005  33.065495 ], 2
0, 13, [13], [0], [33.09849], 1
0, 16, [16  2  4 11], [0 0 6 0], [22.90136   16.254768  11.9093895 33.090744 ], 4
1, 9, [9], [1], [33.045982], 1
3, 13, [13], [3], [33.098907], 1
0, 1, [ 1  7 10 14], [6 0 0 0], [-15.544018  24.03688   24.92549   33.06588 ], 4
7, 6, [6 8], [7 7], [32.985832 33.093067], 2

5, 6, [6], [5], [33.125], 1
10, 16, [16], [10], [33.122437], 1
0, 8, [8], [0], [33.10141], 1
11, 8, [8], [11], [33.086277], 1
8, 8, [8], [8], [33.08813], 1
8, 16, [16], [8], [33.130615], 1
3, 12, [12], [3], [33.043446], 1
1, 2, [2], [1], [33.061073], 1
12, 5, [5], [12], [33.03275], 1
6, 11, [11], [6], [33.075233], 1
6, 13, [13], [6], [33.16824], 1
12, 15, [15], [12], [33.091248], 1
0, 13, [13], [0], [33.099457], 1
7, 3, [ 3 11], [2 7], [-10.13732  33.06308], 2
7, 1, [ 1 11 10  2  3 12 15], [7 7 6 7 7 7 5], [ 13.110803     0.12737846 -14.894059   -11.638084   -21.157898
 -30.306883   -38.93123   ], 7
2, 1, [ 1 15 13], [6 5 2], [-20.407042  15.933037  33.11259 ], 3
8, 15, [15], [8], [33.10758], 1
4, 14, [14], [4], [33.062252], 1
10, 10, [10], [10], [33.08151], 1
3, 10, [10], [3], [33.07849], 1
11, 4, [4], [11], [33.07853], 1
2, 1, [ 1  9 13], [6 6 2], [-20.41729   15.914976  33.112526], 3
1, 13, [13], [1], [33.11193], 1
6, 1, [1 6], [6 6], [32.909813 33.128082], 2
4, 4, [ 4 15 14], [8 4 4], [-12.580988  28.919922  33.06201 ], 3
11, 4, [4], [11], [33.078575], 1
0, 1, [ 1 13], [2 0], [-10.107199  33.0979  ], 2
9, 2, [2], [9], [33.060593], 1
11, 16, [16], [11], [33.12251], 1
4, 3, [3 2], [4 4], [32.862488 33.06029 ], 2
0, 3, [ 3 11], [2 0], [-10.119577  33.090305], 2
7, 3, [ 3 15  6  4 11  1  6], [2 6 7 6 7 5 7], [-36.205616 -10.384643 -10.758128 -26.480679 -24.225471 -35.48665
 -25.869743], 7

11, 15, [15], [11], [33.10407], 1
7, 16, [16], [7], [33.127266], 1
12, 4, [4], [12], [33.05978], 1
10, 6, [6], [10], [33.123314], 1
9, 8, [8], [9], [33.087257], 1
2, 2, [2], [2], [33.06272], 1
3, 7, [7], [3], [33.09632], 1
11, 14, [14], [11], [33.0567], 1
1, 5, [5], [1], [33.025566], 1
0, 14, [14  8], [0 0], [32.924732 33.10013 ], 2
6, 4, [ 4 14], [6 6], [32.899788 33.074825], 2
3, 2, [2], [3], [33.058144], 1
9, 15, [15], [9], [33.07634], 1
9, 8, [8], [9], [33.087215], 1
9, 9, [9], [9], [33.060303], 1
0, 14, [14 15  4 13], [0 5 6 0], [14.996252   3.2194726 11.914495  33.098328 ], 4
2, 10, [10 12 13], [2 5 2], [22.634623 15.916161 33.112545], 3
8, 8, [8], [8], [33.087585], 1
2, 4, [ 4 16], [5 2], [-10.057446  33.14524 ], 2
3, 9, [9 7], [6 3], [-10.094606  33.096405], 2
11, 5, [5], [11], [33.032356], 1
11, 6, [6], [11], [33.116684], 1
12, 6, [6], [12], [33.1204], 1
6, 6, [6], [6], [33.128086], 1
2, 5, [ 5 13], [5 2], [-10.100725  33.11255 ], 2
8, 12, [12  8], [8 8], [32.905968 33.087498], 2
9, 1, [1], [9], [33.046257], 1
8, 3, [3 9], [4 8], [-10.1429825  33.051235 ], 2
3, 9, [ 9 14], [6 3], [-10.113071  33.065674], 2
1, 16, [16], [1], [33.174816], 1
4, 15, [15  6], [4 4], [32.971855 33.14612 ], 2
10, 10, [10 11], [10 10], [32.926132 33.0561  ], 2

2, 7, [7], [2], [33.077526], 1
12, 2, [2], [12], [33.060333], 1
2, 16, [16], [2], [33.145027], 1
11, 6, [6], [11], [33.116932], 1
10, 14, [14], [10], [33.065136], 1
8, 4, [4], [8], [33.06696], 1
3, 14, [14], [3], [33.0656], 1
11, 13, [13], [11], [33.09635], 1
11, 4, [4], [11], [33.079037], 1
11, 11, [11], [11], [33.065285], 1
6, 1, [ 1 16], [2 6], [-10.0822525  33.139095 ], 2
11, 3, [3], [11], [33.031143], 1
7, 9, [ 9 15  7], [6 5 7], [-20.403862  15.914197  33.07629 ], 3
9, 11, [11], [9], [33.05576], 1
7, 15, [15  1 11], [5 2 7], [-20.407131  15.871395  33.061966], 3
5, 11, [11 14], [7 5], [-10.097921  33.062634], 2
3, 16, [16], [3], [33.179718], 1
2, 2, [2], [2], [33.062717], 1
8, 14, [14], [8], [33.06555], 1
5, 5, [5], [5], [33.027397], 1
2, 1, [ 1  9 13], [2 6 2], [22.58329  15.915009 33.112473], 3
5, 10, [10], [5], [33.08237], 1
8, 10, [10 11], [8 8], [32.939507 33.061565], 2
4, 1, [1 2], [8 4], [-10.126543  33.060535], 2
6, 15, [15  6], [6 6], [32.942806 33.128075], 2
8, 15, [15], [8], [33.099148], 1
0, 2, [2], [0], [33.112835], 1
2, 11, [11], [2], [33.057285], 1
1, 9, [9], [1], [33.045994], 1
12, 6, [6], [12], [33.1204], 1
9, 15, [15], [9], [33.076447], 1
8, 11, [11], [8], [33.061592], 1

2, 4, [ 4  5 13], [6 3 2], [-20.407875  15.895303  33.112522], 3
5, 2, [2 3], [5 5], [32.870125 33.02364 ], 2
5, 5, [5 4], [5 5], [32.863075 33.053627], 2
12, 5, [5], [12], [33.032753], 1
7, 7, [ 7 13  8], [7 0 7], [22.649914 15.952471 33.094124], 3
5, 5, [5 6], [2 5], [-10.093981  33.125145], 2
7, 1, [ 1  9 13], [5 6 7], [-20.423052  15.904985  33.09596 ], 3
12, 12, [12], [12], [33.061638], 1
4, 1, [ 1 13], [4 4], [32.89875  33.104954], 2
0, 4, [4 8], [6 0], [-10.083319  33.10197 ], 2
7, 5, [ 5  4 11], [7 6 7], [22.568449 15.893573 33.06308 ], 3
2, 5, [ 5 11], [6 2], [-10.135548  33.057144], 2
11, 10, [10], [11], [33.089928], 1
10, 5, [5], [10], [33.031532], 1
5, 12, [12], [5], [33.04396], 1
1, 2, [2], [1], [33.061073], 1
4, 5, [5 6], [8 4], [-10.0806675  33.14612  ], 2
12, 1, [1], [12], [33.03998], 1
10, 11, [11], [10], [33.05609], 1
2, 10, [10 16], [6 2], [-10.026819  33.14515 ], 2
7, 3, [ 3  5  7 10 12  7 11], [2 2 7 2 5 7 7], [-36.916286 -11.570345 -12.670442 -29.579073 -29.440792 -22.484573
 -25.935959], 7
6, 7, [7], [6], [33.072205], 1
12, 11, [11], [12], [33.06169], 1
10, 9, [9], [10], [33.05538], 1
5, 10, [10  8], [5 5], [32.953785 33.115868], 2
12, 3, [3], [12], [33.033844], 1
1, 15, [15], [1], [33.06376], 1
12, 2, [2], [12], [33.060333], 1
11, 16, [16], [11], [33.12246], 1
12, 7, [7], [12], [33.069874], 1
0, 7, [7], [0], [33.080734], 1
4, 6, [6], [4], [33.146004], 1

12, 9, [9], [12], [33.053562], 1
2, 12, [12 14], [5 2], [-10.109816  33.066715], 2
6, 9, [ 9 13], [6 6], [32.947018 33.165787], 2
0, 8, [8], [0], [33.10125], 1
3, 13, [13], [3], [33.09896], 1
10, 1, [1], [10], [33.039127], 1
10, 16, [16 13], [ 7 10], [-10.017767  33.09723 ], 2
9, 16, [16], [9], [33.124233], 1
8, 4, [4], [8], [33.06734], 1
0, 5, [5 9 8], [2 6 0], [-20.422577  15.90897   33.102707], 3
11, 16, [16], [11], [33.122383], 1
11, 12, [12], [11], [33.050697], 1
7, 2, [ 2 15  7 13], [7 5 5 7], [15.000945  3.237252 11.942343 33.09463 ], 4
6, 5, [5 6], [5 6], [-10.0936985  33.128094 ], 2
0, 5, [5 6], [2 0], [-10.090532  33.12986 ], 2
10, 3, [3], [10], [33.028862], 1
6, 1, [ 1 13], [6 6], [32.932495 33.16647 ], 2
4, 16, [16], [4], [33.177647], 1
2, 14, [14 15 16], [2 5 2], [22.637981 15.952802 33.14528 ], 3
10, 6, [6], [10], [33.123558], 1
9, 4, [4], [9], [33.071995], 1
6, 6, [6], [6], [33.12805], 1
6, 5, [ 5 13], [7 6], [-10.066256  33.169754], 2
1, 1, [1], [1], [33.03305], 1
6, 4, [4 8], [6 6], [32.926315 33.11853 ], 2
11, 11, [11], [11], [33.065216], 1
0, 4, [4 6], [6 0], [-10.066679  33.129974], 2
8, 10, [10  6], [8 8], [32.979393 33.13011 ], 2
0, 7, [7], [0], [33.080986], 1
7, 3, [3 2 7], [2 7 7], [-12.632885  28.902657  33.07637 ], 3
0, 9, [ 9 13], [6 0], [-10.091999  33.101093], 2
9, 9, [9], [9], [33.063107], 1

2, 5, [ 5 16], [2 2], [32.91864  33.145203], 2
5, 2, [2], [5], [33.056038], 1
7, 10, [10  2 15 11 14  6 15], [7 7 6 7 5 7 5], [ 11.500868   -2.6535301 -19.556015  -19.377296  -34.073025  -30.224785
 -38.925064 ], 7
6, 15, [15  8], [5 6], [-10.060818  33.118626], 2
5, 1, [1], [5], [33.03286], 1
1, 12, [12], [1], [33.043186], 1
3, 9, [9 8], [3 3], [32.93179 33.14041], 2
5, 9, [ 9 14], [6 5], [-10.1148815  33.06276  ], 2
6, 8, [8], [6], [33.117676], 1
5, 14, [14], [5], [33.06337], 1
6, 3, [ 3 16], [3 6], [-10.0935    33.138947], 2
11, 12, [12], [11], [33.05081], 1
12, 4, [4], [12], [33.05981], 1
5, 13, [13], [5], [33.117058], 1
6, 15, [15 16], [6 6], [32.949528 33.139023], 2
12, 2, [2], [12], [33.060333], 1
9, 5, [5], [9], [33.031807], 1
8, 14, [14], [8], [33.065536], 1
12, 11, [11], [12], [33.06169], 1
2, 9, [9 8], [6 2], [-10.08153   33.118267], 2
8, 12, [12 15], [8 8], [32.91844  33.107098], 2
9, 12, [12], [9], [33.057926], 1
3, 12, [12], [3], [33.043262], 1
3, 12, [12 13], [2 3], [-10.090635  33.098938], 2
9, 11, [11], [9], [33.055695], 1
1, 3, [3], [1], [33.02332], 1
10, 11, [11], [10], [33.056126], 1
9, 10, [10], [9], [33.0898], 1
9, 15, [15], [9], [33.075104], 1
6, 6, [6], [6], [33.12817], 1
7, 6, [ 6  3 15  8  5  4 13], [7 7 5 7 7 5 7], [15.54198     4.0171967  -8.350895   -0.7120409  -3.0137475  -0.07981491
 33.097977  ], 7
2, 11, [11], [2], [33.05715], 1

3, 7, [7], [3], [33.09635], 1
9, 16, [16], [9], [33.12425], 1
3, 6, [6], [3], [33.11842], 1
11, 8, [8], [11], [33.086273], 1
9, 8, [8], [9], [33.087257], 1
8, 5, [5 6], [4 8], [-10.088701  33.133694], 2
10, 3, [3], [10], [33.028755], 1
12, 1, [1], [12], [33.03998], 1
0, 9, [9 8], [6 0], [-10.092344  33.10013 ], 2
12, 11, [11], [12], [33.06169], 1
11, 11, [11], [11], [33.065098], 1
6, 3, [ 3 15  8], [2 5 6], [-20.413326  15.93676   33.118694], 3
1, 16, [16], [1], [33.174694], 1
4, 4, [ 4  1 15 16], [8 4 8 4], [-20.18773   16.243954  12.013128  33.176853], 4
4, 13, [13], [4], [33.104942], 1
8, 10, [10 13], [1 8], [-10.028856  33.108955], 2
5, 7, [ 7 16], [5 5], [32.977287 33.142864], 2
2, 12, [12  5  2], [2 6 2], [22.570808 15.8677   33.062557], 3
5, 15, [15 14], [5 5], [32.907425 33.06337 ], 2
12, 10, [10], [12], [33.08589], 1
4, 2, [2], [4], [33.06053], 1
8, 13, [13], [8], [33.10887], 1
0, 10, [10 14], [6 0], [-10.075779  33.066105], 2
5, 2, [ 2 13], [5 5], [32.92464  33.114296], 2
8, 4, [4], [8], [33.06711], 1
7, 8, [8], [7], [33.0941], 1
0, 5, [5 1 7], [2 2 0], [-20.438747  15.882307  33.080063], 3
8, 6, [6], [8], [33.13009], 1
0, 8, [8], [0], [33.10156], 1
0, 8, [8], [0], [33.101963], 1
2, 2, [2], [2], [33.06236], 1
2, 10, [10 13], [2 2], [32.951332 33.112423], 2

6, 16, [16], [6], [33.140526], 1
10, 9, [9], [10], [33.055458], 1
6, 16, [16], [6], [33.13908], 1
0, 7, [7], [0], [33.08005], 1
5, 12, [12], [5], [33.04389], 1
8, 2, [2], [8], [33.059055], 1
4, 7, [7], [4], [33.082596], 1
5, 8, [8], [5], [33.11547], 1
4, 3, [3 6], [4 4], [32.91348  33.145187], 2
2, 3, [3 8], [2 2], [32.89511  33.118298], 2
1, 5, [5], [1], [33.025566], 1
7, 16, [16], [7], [33.126694], 1
5, 16, [16  4  8], [5 5 5], [30.495367 28.93179  33.116314], 3
8, 5, [ 5 13], [4 8], [-10.103804  33.10871 ], 2
6, 1, [ 1 13], [6 6], [32.929047 33.160423], 2
10, 13, [13], [10], [33.097336], 1
10, 1, [1], [10], [33.039104], 1
10, 4, [4], [10], [33.069843], 1
9, 6, [6], [9], [33.108692], 1
5, 8, [8], [5], [33.115257], 1
12, 1, [1], [12], [33.03998], 1
4, 9, [ 9  4 12  1 15 16], [8 8 8 8 8 4], [-37.234806  -12.14121   -13.68115    -9.556859    4.0100117  33.180244 ], 6
11, 5, [5], [11], [33.03236], 1
7, 11, [11 10  3  7], [7 6 6 7], [14.990533   3.2116475 11.871426  33.07623  ], 4
2, 3, [ 3 14], [2 2], [32.86419 33.06668], 2
0, 16, [16], [0], [33.15569], 1
5, 4, [4 8], [2 5], [-10.074774  33.115868], 2
9, 10, [10], [9], [33.089737], 1
12, 9, [9], [12], [33.05356], 1
4, 5, [ 5 16], [4 4], [32.93711  33.176853], 2
9, 13, [13], [9], [33.096817], 1
9, 16, [16 14], [9 9], [32.969734 33.066563], 2

2, 5, [5 8], [2 2], [32.900253 33.118286], 2
1, 5, [5], [1], [33.025566], 1
8, 9, [9], [8], [33.05078], 1
4, 5, [5 6], [8 4], [-10.078672  33.14909 ], 2
12, 15, [15], [12], [33.091248], 1
2, 13, [13], [2], [33.11241], 1
4, 3, [3 6], [4 4], [32.915592 33.149124], 2
4, 2, [2], [4], [33.060402], 1
3, 3, [ 3 13], [3 3], [32.883114 33.098957], 2
12, 9, [9], [12], [33.053566], 1
0, 3, [ 3  4 13], [7 6 0], [-20.424564   15.9144945  33.098328 ], 3
1, 7, [7], [1], [33.07874], 1
0, 2, [ 2  4  1  4 16  3 15], [0 6 2 6 0 7 6], [  1.552619 -19.25462  -25.517216 -29.252914 -28.84771  -43.32739
 -38.92532 ], 7
8, 10, [10  6], [8 8], [32.979218 33.129387], 2
1, 4, [4], [1], [33.05529], 1
5, 3, [3 2], [2 5], [-10.140459  33.055073], 2
8, 10, [10 13], [8 8], [32.966427 33.108826], 2
10, 14, [14], [10], [33.065292], 1
8, 7, [7], [8], [33.08003], 1
7, 12, [12  8], [2 7], [-10.094248  33.09413 ], 2
5, 2, [2], [5], [33.055325], 1
11, 13, [13], [11], [33.09635], 1
11, 2, [2], [11], [33.061768], 1
12, 2, [2], [12], [33.060333], 1
6, 4, [ 4  1 14], [6 6 6], [30.380318 28.877743 33.075134], 3
3, 6, [6], [3], [33.11837], 1
0, 5, [ 5 12 16], [7 6 0], [-20.400856  15.944399  33.15798 ], 3
5, 1, [ 1 16], [5 5], [32.918785 33.142853], 2
12, 8, [8], [12], [33.094017], 1
3, 13, [13], [3], [33.098984], 1
10, 16, [16], [10], [33.123146], 1
1, 3, [3], [1], [33.023323], 1

7, 6, [ 6 14  9  7  4  8], [7 5 2 7 2 7], [ 8.646461  -7.475581  -5.894864   3.4308078  3.910099  33.091267 ], 6
4, 9, [9 1 6], [8 8 4], [-20.39281  15.92668  33.14909], 3
6, 15, [15 14], [5 6], [-10.090208  33.07375 ], 2
10, 16, [16], [10], [33.125504], 1
9, 4, [4], [9], [33.071205], 1
8, 1, [ 1 16], [3 8], [-10.090395  33.124783], 2
8, 4, [4], [8], [33.06583], 1
0, 10, [10  8], [6 0], [-10.054859  33.10197 ], 2
1, 14, [14], [1], [33.07684], 1
0, 4, [ 4 13], [6 0], [-10.085537  33.098328], 2
7, 13, [13  5 13], [7 2 7], [22.630032 15.888884 33.096703], 3
7, 4, [ 4 13  6  7], [2 7 7 7], [-15.494703  24.081903  24.975336  33.07575 ], 4
3, 7, [7], [3], [33.09635], 1
11, 11, [11], [11], [33.065285], 1
9, 14, [14], [9], [33.06615], 1
1, 6, [6], [1], [33.091766], 1
10, 3, [3], [10], [33.02884], 1
7, 12, [12 16], [2 7], [-10.074587  33.12671 ], 2
12, 10, [10], [12], [33.08589], 1
6, 10, [10 16], [6 6], [32.969402 33.14001 ], 2
2, 13, [13], [2], [33.112385], 1
7, 3, [ 3 11  8], [2 7 7], [-12.623348  28.920383  33.093903], 3
5, 12, [12  8], [2 5], [-10.08024  33.11598], 2
6, 16, [16], [6], [33.13915], 1
