alo_label, env_input, actions, alo_predicted, reward_actions, steps_search
----------------------train at epoch 1-----------------------------
4, 5, [ 5 11  9 16  6 11 16], [8 4 8 4 4 4 4], [-29.205723    1.2563872 -13.13386    -8.643379  -16.300909  -22.380997
 -25.862831 ], 7
11, 13, [13], [11], [33.16346], 1
2, 11, [11], [2], [33.10847], 1
13, 3, [3], [13], [33.035416], 1
14, 14, [14  6  7 14  7  4  6], [12 12 12 12 12 12 12], [-42.895706 -21.740414 -29.959957 -36.898167 -41.743073 -43.20336
 -38.76444 ], 7
2, 13, [13], [2], [33.15073], 1
5, 16, [16  8], [9 5], [-9.98184  33.150074], 2
11, 9, [9], [11], [33.046776], 1
3, 14, [14], [3], [33.15702], 1
2, 15, [15  8], [6 2], [-10.037409  33.149837], 2
14, 5, [5 8 5 2], [ 5 12 14 14], [-23.211073  11.230446  25.063847  33.2947  ], 4
8, 12, [12  6], [8 8], [32.906723 33.10528 ], 2
0, 9, [ 9 14  8 14 13], [5 3 0 3 0], [-28.66184     2.1424336   9.978838    8.047015   33.153137 ], 5
3, 1, [ 1 13], [6 3], [-10.053791  33.15344 ], 2
6, 11, [11], [6], [33.133812], 1
1, 14, [14], [1], [33.156693], 1
7, 13, [13], [7], [33.168015], 1
3, 15, [15], [3], [33.067833], 1
13, 9, [9], [13], [33.04563], 1
11, 6, [6], [11], [33.146446], 1
9, 16, [16], [9], [33.146667], 1
1, 3, [3], [1], [33.043976], 1
7, 2, [ 2 12 11  6  8], [5 6 7 5 7], [-28.646664    2.0290675   9.978203    8.068755   33.19715  ], 5
3, 4, [ 4 10], [5 3], [-10.11179   33.075275], 2

5, 6, [6], [5], [33.171032], 1
3, 12, [12  8], [0 3], [-10.043995  33.186638], 2
4, 10, [10  8], [8 4], [-10.017286  33.15072 ], 2
8, 12, [12 10], [4 8], [-10.096519  33.097786], 2
12, 12, [12], [12], [33.043636], 1
11, 4, [4], [11], [33.037262], 1
9, 7, [7], [9], [33.176193], 1
6, 15, [15  7], [5 6], [-10.033739  33.145126], 2
4, 6, [6 7], [4 4], [33.021217 33.146744], 2
0, 4, [ 4 10 16  2], [5 6 7 0], [-27.980366    3.2945318  12.028917   33.143326 ], 4
6, 10, [10  8], [6 6], [32.954147 33.127174], 2
4, 8, [8], [4], [33.15095], 1
7, 8, [8], [7], [33.191666], 1
12, 2, [2], [12], [33.14672], 1
8, 12, [12  6], [4 8], [-10.087984  33.11221 ], 2
1, 7, [7], [1], [33.143196], 1
4, 11, [11  8  2], [4 8 4], [22.75887  16.038944 33.1461  ], 3
8, 4, [ 4  1 11], [8 4 8], [22.61095  15.946554 33.170868], 3
8, 12, [12], [8], [33.040405], 1
3, 10, [10  9 16], [6 7 3], [-20.371357  15.918844  33.113518], 3
6, 13, [13 14], [6 6], [33.041584 33.142563], 2
14, 13, [13], [14], [33.188232], 1
2, 11, [11], [2], [33.10853], 1
9, 13, [13], [9], [33.156], 1
11, 13, [13 11], [10 11], [-9.923906 33.135887], 2
6, 1, [ 1 15 14 15  7], [2 5 6 5 6], [-28.726412    2.0345223   9.923005    7.967798   33.14513  ], 5
13, 10, [10], [13], [33.070477], 1
13, 15, [15], [13], [33.05118], 1
6, 2, [ 2  6 13], [6 6 6], [30.568336 29.03684  33.151684], 3
0, 1, [ 1 14], [6 0], [-10.054127  33.15516 ], 2
14, 13, [13], [14], [33.190804], 1
11, 5, [ 5 11], [ 9 11], [-10.084244  33.136284], 2

0, 5, [ 5  9  8 13], [6 5 0 0], [-23.310593  11.078207  25.042513  33.153137], 4
10, 4, [4], [10], [33.049713], 1
12, 8, [8], [12], [33.20972], 1
10, 1, [1], [10], [33.03692], 1
2, 12, [12], [2], [33.04474], 1
4, 2, [2], [4], [33.144768], 1
14, 15, [15  8  6 13], [12 12 12 14], [-27.835838    3.4885976  12.150156   33.19099  ], 4
13, 15, [15], [13], [33.051186], 1
3, 8, [8], [3], [33.186058], 1
0, 3, [ 3 10 16  4 13], [6 6 0 7 0], [-28.745272    2.0138154   9.893537    7.9339666  33.153454 ], 5
7, 11, [11  8], [7 7], [33.044388 33.192493], 2
12, 3, [ 3 10], [12 12], [32.881786 33.07707 ], 2
9, 10, [10], [9], [33.086987], 1
6, 6, [6], [6], [33.143387], 1
11, 14, [14], [11], [33.070793], 1
4, 16, [16 13], [4 4], [33.023567 33.153423], 2
0, 15, [15  8], [5 0], [-10.035021  33.152145], 2
8, 9, [9 2 8], [4 8 8], [-12.528349  29.032173  33.151585], 3
12, 7, [7], [12], [33.154163], 1
11, 13, [13], [11], [33.164574], 1
9, 15, [15], [9], [33.051506], 1
0, 3, [ 3 14 16  6], [6 0 7 0], [-20.131214  16.370646  12.029409  33.144146], 4
10, 3, [3], [10], [33.03361], 1
8, 10, [10  6], [8 8], [32.953346 33.10528 ], 2
6, 4, [4 8], [6 6], [32.9222   33.127075], 2
6, 12, [12  8], [6 6], [32.919872 33.126995], 2
10, 15, [15], [10], [33.04899], 1
3, 1, [ 1 11], [6 3], [-10.082281  33.107094], 2
7, 5, [ 5 14], [0 7], [-10.048519  33.181618], 2
9, 3, [3], [9], [33.03411], 1
13, 3, [3], [13], [33.03541], 1
0, 1, [ 1 14], [6 0], [-10.054701  33.155556], 2

9, 1, [1], [9], [33.034706], 1
1, 9, [9], [1], [33.074806], 1
13, 16, [16], [13], [33.124123], 1
8, 3, [ 3 14], [8 8], [32.93778 33.16644], 2
6, 16, [16], [6], [33.10757], 1
13, 6, [6], [13], [33.227512], 1
14, 10, [10  8  6 14  2], [12 14 12 14 14], [-22.637146  12.143359   4.941093  21.177189  33.269794], 5
8, 14, [14 11], [1 8], [-9.936569 33.170574], 2
11, 15, [15], [11], [33.048496], 1
0, 16, [16], [0], [33.116325], 1
4, 4, [4], [4], [33.04291], 1
12, 12, [12], [12], [33.050972], 1
6, 3, [ 3 14  8], [6 6 6], [30.457481 29.018764 33.127075], 3
10, 5, [5], [10], [33.035507], 1
9, 1, [1], [9], [33.03489], 1
1, 9, [9], [1], [33.074707], 1
12, 13, [13], [12], [33.19965], 1
9, 16, [16], [9], [33.13221], 1
13, 9, [9], [13], [33.04563], 1
6, 9, [9 8], [7 6], [-10.071186  33.126717], 2
5, 16, [16], [5], [33.110092], 1
10, 3, [3], [10], [33.033806], 1
10, 1, [1], [10], [33.037075], 1
7, 9, [ 9 11], [7 7], [32.93704  33.141193], 2
10, 13, [13], [10], [33.19667], 1
5, 10, [10  8], [6 5], [-10.032034  33.150707], 2
8, 15, [15 14], [8 8], [32.955704 33.16644 ], 2
11, 16, [16], [11], [33.188705], 1
2, 10, [10 14], [2 2], [32.961514 33.137444], 2
1, 13, [13], [1], [33.153217], 1
3, 6, [6], [3], [33.14686], 1
13, 5, [5], [13], [33.040833], 1

5, 12, [12  7], [6 5], [-10.069294  33.145687], 2
6, 1, [1 7], [3 6], [-10.060598  33.145126], 2
5, 13, [13], [5], [33.15668], 1
7, 6, [6 8], [0 7], [-9.937773 33.194653], 2
6, 14, [14 13], [6 6], [33.033504 33.15168 ], 2
0, 7, [7], [0], [33.143555], 1
4, 7, [7], [4], [33.1473], 1
7, 6, [ 6  7 14  7  9  8], [7 5 5 5 7 7], [ 7.6427803 -9.157038  -8.838694  -1.6720438 16.969627  33.20158  ], 6
0, 4, [4 7], [5 0], [-10.070803  33.143757], 2
10, 13, [13], [10], [33.196377], 1
8, 16, [16  6], [8 8], [33.022667 33.11221 ], 2
9, 8, [8 3], [9 9], [33.011642 33.03405 ], 2
0, 4, [ 4 15  6], [7 5 0], [-20.380388  15.960883  33.1444  ], 3
2, 14, [14], [2], [33.137276], 1
6, 11, [11], [6], [33.12398], 1
8, 15, [15  2], [8 8], [32.93853  33.138634], 2
7, 8, [8], [7], [33.194004], 1
6, 14, [14  3  7], [6 6 6], [30.502712 28.933094 33.145126], 3
7, 15, [15  4  6 11 10  8], [5 7 6 7 5 7], [-26.55891     5.604812   -5.729169    3.5379274   3.9975414  33.199986 ], 6
13, 4, [4], [13], [33.04564], 1
1, 3, [3], [1], [33.043976], 1
7, 11, [11], [7], [33.141014], 1
5, 10, [10 15 14], [6 2 5], [-20.346867  15.958965  33.1494  ], 3
12, 4, [4 2], [13 12], [-10.07015  33.13905], 2
12, 11, [11], [12], [33.12038], 1
6, 15, [15 14  8], [7 6 6], [-12.503897  29.018764  33.127075], 3
1, 3, [3], [1], [33.043976], 1
3, 12, [12  1  8], [9 6 3], [-20.373714  15.967582  33.186783], 3
11, 3, [ 3 11], [11 11], [32.914974 33.135254], 2
13, 2, [2], [13], [33.167633], 1
0, 15, [15 11], [0 0], [32.940685 33.108135], 2
1, 2, [2], [1], [33.14731], 1

8, 10, [10 11], [8 8], [32.99518  33.170868], 2
9, 12, [12], [9], [33.04888], 1
14, 4, [4 6 1], [12 12 14], [-20.2944    16.092308  33.09588 ], 3
0, 10, [10 11], [6 0], [-10.058304  33.107925], 2
12, 6, [6], [12], [33.240738], 1
8, 15, [15 11], [8 8], [32.95588  33.170868], 2
5, 12, [12  8], [6 5], [-10.065641  33.151314], 2
12, 9, [ 9 16], [12 12], [32.926674 33.12623 ], 2
7, 7, [7], [7], [33.147297], 1
9, 4, [4], [9], [33.037483], 1
14, 6, [ 6 11  2], [12 12 14], [-20.110798  16.085545  33.28259 ], 3
4, 7, [7], [4], [33.146835], 1
4, 6, [6 7], [4 4], [33.015617 33.14619 ], 2
0, 13, [13], [0], [33.15291], 1
7, 8, [8 7], [5 7], [-9.95484  33.147392], 2
10, 9, [9], [10], [33.044064], 1
4, 9, [9 8], [8 4], [-10.057344  33.15081 ], 2
1, 15, [15], [1], [33.0644], 1
10, 10, [10], [10], [33.070084], 1
6, 13, [13], [6], [33.152847], 1
7, 8, [8], [7], [33.193474], 1
0, 3, [3 2], [6 0], [-10.067387  33.14396 ], 2
2, 1, [1], [2], [33.052544], 1
11, 2, [2], [11], [33.12397], 1
6, 10, [10 12 14  2  8], [5 6 6 6 6], [-18.103758  19.696804  17.755539  21.021027  33.12679 ], 5
13, 1, [1], [13], [33.037823], 1
6, 15, [15  8], [5 6], [-10.057232  33.12667 ], 2
3, 16, [16], [3], [33.114113], 1
5, 9, [ 9 13], [5 5], [32.9477 33.156 ], 2
2, 2, [2], [2], [33.141018], 1
7, 3, [3 7], [6 7], [-10.065495  33.147205], 2
5, 6, [6], [5], [33.167347], 1

----------------------train at epoch 3-----------------------------
4, 6, [ 6 12  8  7], [4 8 4 4], [19.768402 11.067502 25.038635 33.14619 ], 4
10, 13, [13], [10], [33.19667], 1
6, 14, [14  1  7], [2 6 6], [-12.494631  28.944069  33.14512 ], 3
1, 4, [4], [1], [33.04227], 1
10, 12, [12], [10], [33.037727], 1
3, 15, [15 14], [6 3], [-10.02857   33.156887], 2
9, 11, [11], [9], [33.104744], 1
9, 7, [7], [9], [33.174046], 1
13, 1, [1], [13], [33.037823], 1
6, 4, [ 4 13], [7 6], [-10.066187  33.151703], 2
10, 11, [11], [10], [33.125965], 1
9, 9, [9], [9], [33.045036], 1
14, 14, [14 15  1 15  8  7 13], [12 12 12 12 12 12 14], [-39.687668   -16.407352   -20.791317   -21.38647    -15.756514
   0.08503723  33.18859   ], 7
2, 5, [5], [2], [33.04225], 1
4, 2, [2], [4], [33.146267], 1
7, 7, [7], [7], [33.147232], 1
8, 1, [ 1 15 14], [8 4 8], [22.617725 15.958645 33.16574 ], 3
10, 12, [12], [10], [33.037716], 1
2, 1, [1], [2], [33.052544], 1
5, 11, [11], [5], [33.110172], 1
3, 5, [ 5 13], [3 3], [32.93489 33.15348], 2
4, 10, [10  8], [4 4], [32.97501 33.15081], 2
0, 15, [15 13], [5 0], [-10.028324  33.152954], 2
2, 5, [ 5 14], [0 2], [-10.074932  33.137455], 2
8, 3, [ 3 16 10  7], [1 8 8 8], [-15.478543  24.135479  24.987005  33.15724 ], 4
9, 8, [8], [9], [33.218536], 1
2, 10, [10  2], [6 2], [-10.037357  33.140995], 2
11, 9, [9], [11], [33.046707], 1
10, 8, [8 6], [10 10], [33.05609 33.18906], 2
0, 3, [3 8], [6 0], [-10.062885  33.15119 ], 2
11, 5, [5], [11], [33.035637], 1
10, 11, [11], [10], [33.126106], 1

14, 2, [2], [14], [33.275642], 1
3, 4, [ 4 16], [5 3], [-10.088703  33.113518], 2
8, 2, [ 2 13], [8 8], [33.040424 33.165337], 2
11, 9, [9], [11], [33.046776], 1
10, 3, [3], [10], [33.033638], 1
2, 5, [5 7], [7 2], [-10.071741  33.143364], 2
10, 6, [6], [10], [33.18164], 1
9, 16, [16], [9], [33.13189], 1
13, 5, [5], [13], [33.040833], 1
3, 3, [ 3 13], [6 3], [-10.061707  33.15344 ], 2
11, 15, [15], [11], [33.04847], 1
3, 8, [8], [3], [33.186146], 1
7, 5, [ 5  2 11  8], [7 7 5 7], [22.85261  16.350655 12.048436 33.20158 ], 4
11, 7, [7], [11], [33.130608], 1
13, 7, [7], [13], [33.155807], 1
7, 16, [16  6 14  8], [7 5 7 7], [19.877155 11.212369 25.094337 33.197296], 4
7, 13, [13], [7], [33.1683], 1
13, 11, [11], [13], [33.106342], 1
9, 4, [4], [9], [33.037468], 1
8, 4, [ 4  2 13], [8 8 8], [30.467312 29.040424 33.165337], 3
7, 7, [ 7 14 16], [5 7 7], [-12.40941   29.075014  33.16367 ], 3
2, 6, [6], [2], [33.143166], 1
3, 4, [4 7], [5 3], [-10.071066  33.14273 ], 2
9, 9, [9], [9], [33.04529], 1
14, 11, [11  6 13  2], [12 12 12 14], [-27.759047    3.5426965  12.162414   33.27702  ], 4
14, 8, [ 8 15 16  6  7 16  8], [12 12 12 12 12 12 12], [-42.947586 -21.900084 -29.951885 -36.799217 -41.722244 -43.156876
 -38.807537], 7
14, 1, [ 1  6 16], [12 12 14], [-20.279442  16.125025  33.137398], 3
1, 8, [8], [1], [33.149773], 1
6, 11, [11], [6], [33.12416], 1
6, 16, [16], [6], [33.10849], 1
9, 2, [2], [9], [33.125984], 1
7, 10, [10  5  8], [5 6 7], [-20.346447  15.959909  33.196102], 3

3, 9, [ 9 14], [7 3], [-10.053602  33.15689 ], 2
6, 9, [ 9 14 12  6 16], [7 6 6 2 6], [-20.916357  15.053262   9.851273   8.011142  33.106865], 5
2, 9, [ 9 14], [7 2], [-10.06572   33.137444], 2
11, 6, [6], [11], [33.14483], 1
14, 3, [3 2], [ 7 14], [-9.982229 33.27507 ], 2
4, 11, [11], [4], [33.12781], 1
12, 10, [10], [12], [33.081127], 1
9, 2, [2], [9], [33.124573], 1
12, 13, [13], [12], [33.199394], 1
2, 11, [11], [2], [33.1085], 1
7, 1, [ 1 13 14 13 10  6], [6 0 5 7 6 7], [-34.30879    -7.270156   -5.714544    3.5373545   3.9587336  33.13457  ], 6
4, 9, [ 9 13], [8 4], [-10.055788  33.154408], 2
12, 3, [3 6], [12 12], [32.979736 33.24044 ], 2
10, 15, [15], [10], [33.04915], 1
14, 11, [11  7 13  8 13 14  8], [12 12 12 12 12 12 12], [-42.946033 -21.769691 -29.892738 -36.814327 -41.67744  -43.12216
 -38.80786 ], 7
2, 12, [12  2], [0 2], [-10.071569  33.140995], 2
9, 4, [4], [9], [33.037483], 1
13, 11, [11], [13], [33.106358], 1
9, 12, [12], [9], [33.04892], 1
14, 14, [14  7 13  9], [12 12 14 14], [-23.130745  11.200251  25.050892  33.099407], 4
11, 1, [1], [11], [33.036503], 1
1, 4, [4], [1], [33.042274], 1
7, 2, [ 2 16], [5 7], [-9.973883 33.155426], 2
2, 4, [4 7], [5 2], [-10.070721  33.143364], 2
9, 1, [1], [9], [33.034706], 1
5, 12, [12 13  7], [6 5 5], [-12.531057  29.042286  33.14554 ], 3
7, 4, [ 4 14  8], [7 7 7], [30.500006 29.095215 33.198967], 3
5, 15, [15 14], [2 5], [-10.041035  33.1494  ], 2
6, 6, [ 6 14 16], [6 6 6], [30.551413 29.006905 33.10731 ], 3
8, 15, [15  3  1  7], [4 8 8 8], [-15.540684  24.000097  24.936527  33.155922], 4
5, 7, [7], [5], [33.14569], 1
10, 12, [12], [10], [33.03772], 1

14, 16, [16], [14], [33.13703], 1
8, 7, [7], [8], [33.15634], 1
3, 8, [8 7], [3 3], [33.059036 33.142685], 2
11, 5, [5 6], [11 11], [32.922424 33.1448  ], 2
8, 14, [14], [8], [33.165195], 1
10, 16, [16 14], [10 10], [32.98878 33.07566], 2
4, 9, [ 9 14  9  7], [4 4 4 4], [27.524147 24.116333 24.942495 33.14691 ], 4
4, 6, [ 6 14], [4 4], [33.017456 33.14881 ], 2
1, 9, [9], [1], [33.074806], 1
6, 15, [15 16], [5 6], [-10.056681  33.10689 ], 2
5, 14, [14  2], [5 5], [33.045544 33.141613], 2
9, 15, [15], [9], [33.050594], 1
0, 6, [6], [0], [33.144676], 1
11, 10, [10], [11], [33.12705], 1
14, 15, [15  6  1], [12 12 14], [-20.274166  16.091385  33.093037], 3
3, 12, [12  8], [0 3], [-10.044584  33.18651 ], 2
3, 16, [16  8], [2 3], [-9.9793625 33.18645  ], 2
5, 14, [14], [5], [33.156155], 1
8, 16, [16 14  7], [8 1 8], [22.777472 16.056993 33.15722 ], 3
11, 4, [4], [11], [33.037262], 1
13, 9, [9], [13], [33.045628], 1
9, 6, [6], [9], [33.224083], 1
1, 11, [11], [1], [33.107628], 1
3, 11, [11], [3], [33.107212], 1
6, 11, [11], [6], [33.123917], 1
1, 12, [12], [1], [33.043808], 1
2, 3, [3 8], [6 2], [-10.063719  33.149837], 2
7, 12, [12  2 11 13], [6 5 7 7], [-23.26504   11.152365  25.032507  33.169243], 4
10, 1, [1], [10], [33.037094], 1
0, 1, [ 1 14], [6 0], [-10.055233  33.154285], 2
4, 6, [ 6  8 13], [4 4 4], [30.558805 29.04293  33.153484], 3
5, 14, [14], [5], [33.14705], 1

13, 12, [12], [13], [33.042465], 1
3, 2, [ 2 13], [3 3], [33.034958 33.153473], 2
14, 11, [11 14 12], [12 12 14], [-20.27406   16.017319  33.101685], 3
8, 6, [6], [8], [33.112984], 1
4, 15, [15 16], [8 4], [-10.0714855  33.124573 ], 2
2, 16, [16], [2], [33.112083], 1
12, 5, [5 2], [12 12], [32.927788 33.146774], 2
13, 16, [16], [13], [33.124123], 1
0, 12, [12  8  5 14 13], [6 0 6 3 0], [-25.592579    7.2730446  -3.1293073   8.047015   33.153137 ], 5
5, 12, [12  1  6], [5 6 5], [22.615417 15.952942 33.167786], 3
13, 10, [10], [13], [33.070473], 1
10, 7, [7], [10], [33.12805], 1
13, 10, [10], [13], [33.070477], 1
6, 2, [2 8], [6 6], [33.022278 33.12748 ], 2
1, 1, [1], [1], [33.050426], 1
11, 8, [8], [11], [33.164867], 1
13, 4, [4], [13], [33.04564], 1
3, 9, [9 7], [7 3], [-10.062105  33.14274 ], 2
13, 7, [7], [13], [33.155807], 1
7, 1, [ 1 13 16 12  2 10  3], [6 7 7 0 5 5 7], [-29.998285   -0.0828886 -15.413928  -34.254414  -37.162483  -35.49125
 -25.951324 ], 7
12, 3, [ 3 12  2], [12 12 12], [30.411722 28.960295 33.141285], 3
2, 12, [12  6], [6 2], [-10.069593  33.144905], 2
11, 16, [16 10], [ 1 11], [-9.987576 33.129253], 2
10, 6, [6 8], [ 1 10], [-9.970123 33.13418 ], 2
5, 16, [16 13], [9 5], [-9.979773 33.15352 ], 2
8, 11, [11], [8], [33.17461], 1
11, 10, [10], [11], [33.128536], 1
13, 1, [1], [13], [33.037823], 1
6, 8, [8], [6], [33.126945], 1
3, 9, [9 8], [5 3], [-10.033981  33.186638], 2
4, 3, [3 7], [8 4], [-10.074472  33.146152], 2
9, 14, [14], [9], [33.100952], 1

11, 4, [4], [11], [33.037125], 1
9, 13, [13], [9], [33.15584], 1
9, 13, [13], [9], [33.156006], 1
10, 7, [7], [10], [33.12794], 1
10, 6, [6], [10], [33.188484], 1
10, 14, [14], [10], [33.076206], 1
0, 13, [13], [0], [33.15286], 1
11, 7, [7], [11], [33.13334], 1
11, 13, [13], [11], [33.16346], 1
9, 7, [7], [9], [33.172676], 1
6, 14, [14  6], [6 6], [33.029274 33.14329 ], 2
12, 10, [10], [12], [33.08012], 1
9, 8, [8], [9], [33.208466], 1
13, 8, [8], [13], [33.182487], 1
9, 16, [16], [9], [33.136395], 1
10, 2, [2], [10], [33.12117], 1
9, 9, [9], [9], [33.04503], 1
13, 9, [9], [13], [33.04563], 1
13, 4, [4], [13], [33.04564], 1
7, 4, [ 4 16  1 16  6 16 13], [6 7 5 7 7 7 7], [-26.445696    5.8474407  -5.4854665   4.11868     4.966599   13.038916
  33.166992 ], 7
6, 13, [13], [6], [33.15804], 1
8, 8, [ 8 12 14], [8 8 8], [30.517239 28.943382 33.16574 ], 3
12, 7, [7], [12], [33.15298], 1
9, 8, [8], [9], [33.223526], 1
0, 14, [14], [0], [33.155037], 1
12, 3, [3 6], [12 12], [32.977768 33.23713 ], 2
0, 7, [7 6], [0 0], [33.030952 33.144394], 2
6, 10, [10 15  5 13], [6 7 6 6], [19.704666 11.044906 24.933434 33.15191 ], 4
10, 9, [9], [10], [33.044044], 1
6, 3, [ 3 14  7], [6 6 6], [30.463978 29.029594 33.145126], 3
2, 2, [2], [2], [33.14107], 1
14, 9, [ 9 13  2], [ 5 14 14], [-12.446859  29.161942  33.284492], 3

7, 11, [11 14], [7 7], [33.04589  33.182556], 2
5, 14, [14], [5], [33.1476], 1
3, 16, [16], [3], [33.114014], 1
1, 1, [1], [1], [33.050426], 1
14, 4, [ 4  6  7  6 15  2], [12 12 12 12 12 14], [-37.03949   -11.815837  -13.435141   -9.332561    4.0369854  33.27702  ], 6
14, 8, [ 8 13  2], [12 14 14], [-12.30411   29.161942  33.284492], 3
3, 11, [11], [3], [33.106934], 1
11, 15, [15], [11], [33.048702], 1
8, 16, [16  2 13], [8 8 8], [30.57787  29.040424 33.165337], 3
0, 3, [ 3 11], [6 0], [-10.088377  33.10795 ], 2
1, 7, [7], [1], [33.14319], 1
11, 6, [6], [11], [33.14653], 1
3, 15, [15  7], [6 3], [-10.036131  33.142677], 2
1, 16, [16 15], [14  1], [-10.026075  33.06446 ], 2
5, 16, [16 13], [9 5], [-9.975971 33.15604 ], 2
8, 9, [9 2], [4 8], [-10.063328  33.139496], 2
9, 6, [6], [9], [33.230904], 1
2, 11, [11], [2], [33.10853], 1
13, 14, [14], [13], [33.166267], 1
3, 6, [6], [3], [33.14686], 1
3, 12, [12  7], [6 3], [-10.070745  33.142746], 2
12, 8, [8], [12], [33.21054], 1
7, 9, [ 9  2  5 11  8], [5 5 6 7 7], [-30.585167   -1.0620971   4.6748247  21.05524    33.19715  ], 5
14, 5, [ 5  6 15 11 13 11  2], [12 12 12 12 14 12 14], [-37.992508  -13.3917675 -16.057255  -13.538683   -2.7570188   0.0862236
  33.284492 ], 7
11, 9, [9], [11], [33.04642], 1
10, 13, [13], [10], [33.196415], 1
5, 4, [4 7], [5 5], [32.93061 33.14554], 2
8, 9, [ 9  3  1  8 14], [4 8 8 4 8], [-20.970772  14.961233   9.872534   8.051053  33.16683 ], 5
5, 2, [ 2  1 14], [5 6 5], [22.701046 15.942919 33.149387], 3
6, 12, [12 16], [6 6], [32.90773 33.10689], 2
13, 3, [3], [13], [33.035416], 1
6, 16, [16], [6], [33.108067], 1

12, 11, [11], [12], [33.120354], 1
2, 4, [4 8], [5 2], [-10.06699   33.149796], 2
8, 10, [10 14], [8 8], [32.990273 33.16683 ], 2
14, 4, [4 2], [12 14], [-9.983568 33.277817], 2
8, 9, [9 1 2], [8 8 8], [30.407127 28.92596  33.138313], 3
0, 9, [ 9 13], [5 0], [-10.054649  33.153503], 2
6, 16, [16], [6], [33.10725], 1
0, 3, [ 3  8 14  8 14 11], [6 0 3 0 3 0], [-26.517815    5.726244   -5.707309    3.5626001   4.019952   33.108032 ], 6
13, 6, [6], [13], [33.226097], 1
7, 16, [16], [7], [33.156036], 1
8, 13, [13], [8], [33.16575], 1
2, 13, [13], [2], [33.150524], 1
5, 5, [5 7], [6 5], [-10.070044  33.14555 ], 2
6, 6, [6], [6], [33.14303], 1
2, 1, [1], [2], [33.052593], 1
14, 2, [2], [14], [33.2771], 1
6, 13, [13], [6], [33.15181], 1
0, 10, [10  2], [6 0], [-10.036783  33.14339 ], 2
12, 4, [4 3 5 2], [12 12 12 12], [27.440197 23.989658 24.923523 33.141285], 4
13, 1, [1], [13], [33.037827], 1
1, 10, [10], [1], [33.07585], 1
6, 5, [ 5 13], [6 6], [32.933365 33.15168 ], 2
3, 13, [13], [3], [33.153778], 1
9, 13, [13], [9], [33.15582], 1
4, 7, [7], [4], [33.1473], 1
0, 15, [15 14], [0 0], [32.9689  33.15516], 2
5, 8, [8], [5], [33.14975], 1
0, 8, [8], [0], [33.152107], 1
11, 12, [12], [11], [33.038765], 1
4, 8, [8], [4], [33.150837], 1
3, 1, [ 1 14], [6 3], [-10.053768  33.154617], 2
8, 7, [7], [8], [33.157207], 1

4, 14, [14 13], [8 4], [-9.949133 33.156376], 2
9, 14, [14], [9], [33.095955], 1
1, 3, [3], [1], [33.043976], 1
10, 2, [2], [10], [33.12116], 1
1, 2, [2], [1], [33.14732], 1
3, 10, [10 14], [6 3], [-10.028509  33.15692 ], 2
2, 15, [15  2], [11  2], [-10.057861  33.140713], 2
7, 2, [ 2 11  8], [5 6 7], [-20.242252  16.040709  33.19584 ], 3
10, 12, [12], [10], [33.037727], 1
3, 14, [14], [3], [33.157074], 1
9, 8, [8], [9], [33.217323], 1
4, 5, [5 6 2], [8 4 4], [-12.551119  29.015827  33.1461  ], 3
6, 5, [5 6 3 6 8], [6 6 6 6 6], [24.888367 19.743465 17.66033  21.023514 33.127075], 5
1, 11, [11], [1], [33.107643], 1
3, 10, [10], [3], [33.076355], 1
8, 11, [11], [8], [33.173435], 1
1, 7, [7], [1], [33.143196], 1
12, 16, [16], [12], [33.126183], 1
0, 2, [2], [0], [33.143814], 1
12, 5, [ 5 13], [12 12], [32.958626 33.19966 ], 2
9, 3, [3 6 2], [9 9 9], [30.480764 29.078047 33.12434 ], 3
7, 4, [ 4  8 14 15 16], [5 5 7 2 7], [-28.677055    2.1328914   9.960278    7.9699755  33.162083 ], 5
4, 11, [11 13], [4 4], [33.029778 33.154408], 2
11, 6, [6], [11], [33.145817], 1
14, 3, [ 3  5 11], [ 5 14 14], [-12.590544  28.930862  33.100605], 3
1, 3, [3], [1], [33.043976], 1
12, 5, [ 5 13], [12 12], [32.958557 33.201355], 2
5, 3, [3], [5], [33.05334], 1
4, 10, [10 16], [4 4], [32.95852  33.124573], 2
4, 14, [14  8 14 12  2], [4 4 4 8 4], [22.208757 15.096537  9.909495  7.9311   33.14626 ], 5
0, 6, [6], [0], [33.14462], 1
8, 15, [15  8], [4 8], [-10.0515785  33.151863 ], 2

0, 13, [13], [0], [33.153313], 1
3, 2, [ 2 15  8], [3 6 3], [22.735964  15.9892025 33.18651  ], 3
5, 3, [3 8], [5 5], [32.939957 33.149986], 2
9, 10, [10], [9], [33.08712], 1
1, 12, [12], [1], [33.043808], 1
14, 16, [16 14  2], [12 12 14], [-20.197187  16.125278  33.281616], 3
4, 16, [16  8], [4 4], [33.016594 33.15069 ], 2
10, 2, [2], [10], [33.121246], 1
6, 11, [11], [6], [33.123875], 1
12, 11, [11], [12], [33.120335], 1
8, 10, [10], [8], [33.09573], 1
4, 8, [8], [4], [33.150936], 1
13, 14, [14], [13], [33.166298], 1
4, 11, [11  8], [4 4], [33.021454 33.15072 ], 2
14, 16, [16 13 16  8  9], [12 12 12 12 14], [-33.246292   -5.6261425  -3.0366688   8.056563   33.107376 ], 5
7, 3, [ 3  5 11 13], [6 6 7 7], [-23.316954  11.060793  25.03088   33.167458], 4
9, 15, [15], [9], [33.050842], 1
